SCHCD,Tch_Male,Tch_Female,Tch_NR,HeadTch,GradAbove,TchWithProf,DaysInvld,TchInvld
7090318801,5,22,0,1,25,27,0,0
7090318802,26,73,0,1,97,99,0,0
7090318901,6,66,0,0,71,72,30,1
7090319101,5,54,0,1,55,59,235,2
7090319201,8,79,0,0,76,87,0,0
7090319202,7,76,0,1,81,83,0,0
7090319203,8,77,0,0,81,85,0,0
7090319204,3,48,0,1,50,51,1680,51
7090319205,8,95,0,0,103,103,210,1
7090319206,4,92,0,0,94,96,20352,96
7090319207,7,65,0,1,68,72,1086,72
7090319208,4,45,0,1,49,49,0,0
7090319301,13,62,0,0,74,75,0,0
7090319302,3,25,0,0,28,28,937,28
7090319401,2,59,0,2,60,61,1860,60
7090319402,6,52,0,0,57,58,12,1
7090319601,7,64,0,1,68,71,0,0
7090319602,1,34,0,0,34,35,0,0
7090319603,14,63,0,0,74,77,0,0
7090319604,5,65,0,0,67,70,0,0
7090319605,8,38,0,1,44,46,0,0
7090319606,16,74,0,1,86,90,0,0
7090319607,4,33,0,0,35,37,0,0
7090319701,11,68,0,0,77,79,0,0
7090320002,3,9,0,1,12,12,0,0
7090320101,0,38,0,0,38,38,0,0
7090320201,5,10,0,1,15,15,0,0
7090320202,6,23,0,0,28,29,0,0
7090320203,20,30,0,0,50,50,0,0
7090320301,4,6,0,1,10,10,0,0
7090320302,0,29,0,0,29,29,0,0
7090320303,5,22,0,0,26,27,0,0
7090320304,1,11,0,1,11,12,0,0
7090320305,1,16,0,1,10,17,167,15
7090320306,0,14,0,1,14,14,282,14
7090320307,11,41,0,1,52,52,0,0
7090320308,0,15,0,1,14,15,0,0
7090320401,4,21,0,1,25,25,0,0
7090320402,5,10,0,1,12,15,0,0
7090320403,4,17,0,0,16,21,0,0
7090320404,0,15,0,1,15,15,0,0
7090320405,7,12,0,0,19,19,0,0
7090320406,2,11,0,0,13,13,0,0
7090320501,3,27,0,0,30,30,0,0
7090320502,1,24,0,1,23,25,0,0
7090320601,2,16,0,1,18,18,1221,18
7090320602,0,34,0,1,34,34,0,0
7090320603,2,10,0,1,12,12,0,0
7090320604,3,54,0,0,57,57,0,0
7090320801,0,14,0,0,14,14,0,0
7090320802,9,67,0,0,76,76,0,0
7090320803,19,30,0,0,48,49,616,49
7090320804,2,31,0,0,32,33,0,0
070903ND401,0,6,0,1,6,6,200,1
7090415401,1,11,0,1,11,12,15,1
7090415402,0,11,0,1,8,11,355,10
7090415403,5,0,0,1,5,5,0,0
7090415404,6,4,0,0,10,10,0,0
7090415405,3,8,0,1,10,11,0,0
7090415501,1,4,0,1,3,5,0,0
7090415502,1,11,0,1,11,12,0,0
7090415503,1,4,0,1,4,5,0,0
7090415504,0,4,0,1,3,4,0,0
7090415505,1,2,0,1,3,3,0,0
7090415506,0,3,0,1,3,3,3,1
7090415601,0,5,0,1,5,5,0,0
7090415602,5,6,0,1,9,11,0,0
7090415603,1,4,0,1,4,5,0,0
7090415604,3,8,0,1,11,11,0,0
7090415605,1,4,0,1,4,5,0,0
7090415701,0,10,0,1,9,10,0,0
7090415702,1,3,0,1,3,4,5,1
7090415703,1,4,0,1,4,5,10,1
7090415704,0,4,0,1,4,4,0,0
7090415705,1,4,0,1,4,5,240,4
7090415706,0,12,0,1,8,12,44,4
7090415707,1,10,0,1,11,11,0,0
7090415801,3,2,0,1,5,5,0,0
7090415802,0,6,0,1,5,6,0,0
7090415803,0,4,0,1,4,4,0,0
7090415804,0,5,0,1,5,5,0,0
7090415901,0,5,0,1,5,5,0,0
7090415902,1,14,0,1,14,15,0,0
7090415903,0,3,0,1,3,3,10,2
7090415905,1,11,0,1,12,12,0,0
7090415906,1,3,0,1,3,4,80,4
7090416001,1,10,0,0,9,11,120,3
7090416002,0,10,0,1,10,10,21,6
7090416003,3,5,0,1,6,8,0,0
7090416004,1,3,0,1,4,4,13,1
7090416101,0,4,0,1,4,4,25,3
7090416102,3,8,0,1,11,11,0,0
7090416103,0,4,0,0,4,4,0,0
7090416104,0,2,0,0,2,2,0,0
7090416105,0,8,0,1,8,8,0,0
7090416201,2,10,0,1,9,12,0,0
7090416202,2,14,0,1,12,16,0,0
7090416203,5,6,0,1,11,11,0,0
7090416204,3,6,0,1,9,9,0,0
7090416205,0,8,0,0,8,8,19,4
7090416206,0,8,0,1,8,8,5,1
7090416301,0,4,0,0,3,4,0,0
7090416302,0,5,0,1,4,5,0,0
7090416303,0,4,0,1,4,4,0,0
7090416401,3,6,0,1,6,9,0,0
7090416402,0,4,0,0,2,4,20,1
7090416403,0,2,0,1,2,2,30,1
7090416404,0,5,0,1,3,5,20,4
7090416405,0,3,0,1,3,3,11,3
7090416406,1,2,0,1,2,3,30,1
7090416901,2,11,0,1,11,13,0,0
7090416902,2,2,0,1,4,4,3,2
7090416903,0,5,0,1,5,5,18,1
7090416904,3,7,0,1,10,10,138,9
7090416905,0,11,0,1,8,11,14,5
7090417002,0,10,0,0,10,10,0,0
7090417003,0,20,0,1,9,20,0,0
7090417004,0,16,0,1,14,16,0,0
7090417005,2,5,0,1,7,7,0,0
7090417301,11,3,0,1,12,14,2616,12
7090417302,4,7,0,0,6,11,0,0
7090417303,4,8,0,1,8,12,0,0
7090417304,0,15,0,1,11,15,0,0
7090417305,5,10,0,1,14,15,0,0
7090417403,2,8,0,1,10,10,0,0
7090417404,0,17,0,1,16,17,0,0
7090417405,7,17,0,1,16,24,0,0
7090417406,0,19,0,1,18,19,0,0
7090417407,8,7,0,1,12,15,35,6
7090417408,2,19,0,1,19,21,0,0
7090417409,0,5,0,1,3,5,0,0
7090417501,10,1,0,1,7,11,547,8
7090417502,7,2,0,1,7,9,1,1
7090417503,1,12,0,1,8,13,35,4
7090417504,2,4,0,1,6,6,0,0
7090417505,0,19,0,1,18,19,0,0
7090417506,5,18,0,1,23,23,0,0
7090417601,12,1,0,1,11,13,0,0
7090417602,0,9,0,0,3,9,0,0
7090417603,6,0,0,1,3,6,0,0
7090417604,4,10,0,1,9,14,0,0
7090417605,0,9,0,1,9,9,0,0
7090417606,1,13,0,1,14,14,0,0
7090417607,0,14,0,1,13,14,0,0
7090417608,4,9,0,1,8,13,0,0
7090417701,9,0,0,1,9,9,10,1
7090417702,11,0,0,1,11,11,0,0
7090417703,10,7,0,1,9,17,0,0
7090417704,10,1,0,1,4,11,0,0
7090417705,7,4,0,0,7,11,0,0
7090417706,24,0,0,1,19,24,0,0
7090417707,14,11,0,1,16,25,0,0
7090417801,7,0,0,1,5,7,44,6
7090417802,1,8,0,1,5,9,0,0
7090417803,4,2,0,1,6,6,0,0
7090417804,1,10,0,1,9,11,0,0
7090417805,7,0,0,1,3,7,0,0
7090417806,1,11,0,1,9,12,0,0
7090417807,10,2,0,1,4,12,0,0
7090417808,0,15,0,1,8,15,0,0
7090417809,6,3,0,1,7,9,0,0
7090417810,0,12,0,1,8,12,0,0
7090417811,4,7,0,1,6,11,10,1
7090417812,0,14,0,1,13,14,0,0
7090417901,4,0,0,1,4,4,0,0
7090417902,0,5,0,1,3,5,24,4
7090417903,5,1,0,1,4,6,0,0
7090417904,1,6,0,1,5,7,0,0
7090418001,0,6,0,1,5,6,0,0
7090418002,4,3,0,1,4,7,0,0
7090418003,0,9,0,1,8,9,130,9
7090418005,2,9,0,1,7,11,0,0
7090418006,7,1,0,1,5,8,0,0
7090418101,4,8,0,1,3,12,0,0
7090418102,0,10,0,0,7,10,0,0
7090418103,1,6,0,0,5,7,0,0
7090418201,7,1,0,0,6,8,0,0
7090418202,0,13,0,1,11,13,166,12
7090418203,7,2,0,1,9,9,0,0
7090418204,0,13,0,0,4,13,0,0
7090418205,1,7,0,1,5,8,0,0
7090418206,9,0,0,1,9,9,220,1
7090418301,4,3,0,1,6,7,0,0
7090418302,0,10,0,1,10,10,20,4
7090418303,1,10,0,1,4,11,0,0
7090418304,0,8,0,0,7,8,0,0
7090418305,5,1,0,1,5,6,0,0
7090418306,0,6,0,1,4,6,0,0
7090418307,7,1,0,1,8,8,0,0
7090418308,1,9,0,1,8,10,0,0
7090418401,3,2,0,0,5,5,0,0
7090418403,0,13,0,1,8,13,0,0
7090418404,3,5,0,1,8,8,0,0
7090418405,0,4,0,1,4,4,22,1
7090418406,4,0,0,1,4,4,0,0
7090418407,4,2,0,1,4,6,0,0
7090418408,0,7,0,1,6,7,50,7
7090418409,1,5,0,1,6,6,0,0
7090418410,0,12,0,1,7,12,35,8
7090418501,13,2,0,0,6,15,0,0
7090418502,5,23,0,1,17,28,0,0
7090418503,5,0,0,1,0,5,0,0
7090418504,11,0,0,1,7,11,0,0
7090418505,2,8,0,1,7,10,15,3
7090418506,18,4,0,1,8,22,0,0
7090418507,10,13,0,0,15,23,10,2
7090418601,14,0,0,1,9,14,0,0
7090418602,14,12,0,1,15,26,14,2
7090418703,22,0,0,1,10,22,0,0
7090418704,18,2,0,0,10,20,0,0
7090418901,2,11,0,1,13,13,154,7
7090418902,5,5,0,1,8,10,0,0
7090418903,1,10,0,1,11,11,0,0
7090419001,4,12,0,0,9,16,0,0
7090419002,5,2,0,1,6,7,0,0
7090419003,0,8,0,1,8,8,108,3
7090419004,2,7,0,1,7,9,0,0
7090419005,8,3,0,1,11,11,0,0
7090419006,3,19,0,1,20,22,0,0
7090419101,0,5,0,1,4,5,0,0
7090419102,1,3,0,1,3,4,0,0
7090419103,4,2,0,1,6,6,0,0
7090419104,0,9,0,0,9,9,15,1
7090419105,1,7,0,1,5,8,0,0
7090419201,2,10,0,1,11,12,156,7
7090419202,2,12,0,1,14,14,255,5
7090419203,2,5,0,1,5,7,0,0
7090419301,9,7,0,1,12,16,51,7
7090419302,0,17,0,1,13,17,0,0
7090419303,3,5,0,1,8,8,0,0
7090419304,0,7,0,0,6,7,0,0
7090419305,3,2,0,1,4,5,0,0
7090419306,1,5,0,1,6,6,0,0
7090419401,4,1,0,1,5,5,0,0
7090419402,2,11,0,1,10,13,0,0
7090419403,4,8,0,1,11,12,0,0
7090419404,6,3,0,1,9,9,0,0
7090419405,2,4,0,1,6,6,0,0
7090419501,7,3,0,1,8,10,0,0
7090419601,9,2,0,1,5,11,0,0
7090419602,0,16,0,1,8,16,9,3
7090419603,4,4,0,1,3,8,0,0
7090419604,0,6,0,1,6,6,0,0
7090419605,0,14,0,1,14,14,0,0
7090419606,4,0,0,1,3,4,0,0
7090419607,0,4,0,0,3,4,0,0
7090419608,1,13,0,1,14,14,0,0
7090419701,19,3,0,1,22,22,0,0
7090419702,15,3,0,1,17,18,0,0
7090419703,0,18,0,1,18,18,0,0
7090419801,17,0,0,1,8,17,0,0
7090419802,3,15,0,1,17,18,0,0
7090419803,3,29,0,1,25,32,0,0
7090419804,27,1,0,1,21,28,5,1
7090419805,2,30,0,1,29,32,0,0
7090419901,18,0,0,1,18,18,0,0
7090419902,12,7,0,1,19,19,0,0
7090419903,13,1,0,1,14,14,0,0
7090419904,13,7,0,0,16,20,220,20
7090419905,4,0,0,0,2,4,0,0
7090419906,2,4,0,1,6,6,0,0
7090420001,14,0,0,0,2,14,0,0
7090420002,4,3,0,0,7,7,0,0
7090420003,19,6,0,0,24,25,0,0
7090420004,0,25,0,1,15,25,0,0
7090420101,31,0,0,0,23,31,0,0
7090420102,22,7,0,0,26,29,0,0
7090420103,40,0,0,1,19,40,0,0
7090420104,25,18,0,1,24,43,0,0
7090420201,22,0,0,1,14,22,0,0
7090420202,22,12,0,1,22,34,0,0
7090420203,19,0,0,1,16,19,0,0
7090420204,1,35,0,1,35,36,0,0
7090420301,0,19,0,1,17,19,0,0
7090420302,13,3,0,1,11,16,0,0
7090420303,4,4,0,1,4,8,0,0
7090420304,9,0,0,1,9,9,459,9
7090420305,10,0,0,1,4,10,0,0
7090420306,3,13,0,1,14,16,20,1
7090420307,5,7,0,1,6,12,15,1
7090420308,14,4,0,1,14,18,0,0
7090420309,0,18,0,1,18,18,68,17
7090420310,0,11,0,1,10,11,462,11
7090420401,10,10,0,1,18,20,25,1
7090420402,3,25,0,1,26,28,30,1
7090420403,16,0,0,1,11,16,0,0
7090420404,1,22,0,1,20,23,0,0
7090420501,0,3,0,1,3,3,0,0
7090420502,2,1,0,0,2,3,0,0
7090420503,1,10,0,1,10,11,0,0
7090420504,3,11,0,1,13,14,63,11
7090420505,0,16,0,1,14,16,75,12
7090420506,2,19,0,1,17,21,0,0
7090420507,1,20,0,1,20,21,0,0
7090420508,3,2,0,1,3,5,0,0
7090420509,0,7,0,1,7,7,0,0
7090420510,7,6,0,1,6,13,0,0
7090420511,1,12,0,1,12,13,0,0
7090420601,0,7,0,1,5,7,0,0
7090420602,2,2,0,1,3,4,0,0
7090420603,0,12,0,1,12,12,0,0
7090420604,4,6,0,1,9,10,16,3
7090420605,0,5,0,1,5,5,0,0
7090420606,1,6,0,1,5,7,0,0
7090420607,6,3,0,1,8,9,0,0
7090420608,2,4,0,1,4,6,25,5
7090420609,0,11,0,1,11,11,0,0
7090420610,4,9,0,1,13,13,160,4
7090420611,1,6,0,1,6,7,15,1
7090420612,0,10,0,1,9,10,0,0
7090420613,2,9,0,1,8,11,15,3
7090420701,7,0,0,0,4,7,0,0
7090420702,13,0,0,1,10,13,137,10
7090420703,7,3,0,1,8,10,0,0
7090420704,1,6,0,0,5,7,0,0
7090420705,18,3,0,1,21,21,0,0
7090420706,2,6,0,1,5,8,0,0
7090420707,10,9,0,1,12,19,0,0
7090420708,2,11,0,1,12,13,0,0
7090420709,14,0,0,0,9,14,0,0
7090420710,7,0,0,0,4,7,250,7
7090420711,12,1,0,1,8,13,0,0
7090420801,7,0,0,0,3,7,0,0
7090420802,11,16,0,1,22,27,630,9
7090420803,1,22,0,0,22,23,13,4
7090515501,0,4,0,0,3,4,0,0
7090515601,0,4,0,1,4,4,0,0
7090515602,0,6,0,1,6,6,0,0
7090515701,0,5,0,1,5,5,0,0
7090515801,0,2,0,1,2,2,0,0
7090516201,0,4,0,0,4,4,0,0
7090516202,0,17,0,1,17,17,0,0
7090517001,0,5,0,1,2,5,0,0
7090615601,0,7,0,1,7,7,0,0
7090616101,0,10,0,1,10,10,0,0
7090616201,0,10,0,1,9,10,0,0
7090616401,0,5,0,1,5,5,0,0
7090616402,0,4,0,0,4,4,0,0
7090616901,0,5,0,1,0,5,0,0
7090616902,0,5,0,1,4,5,0,0
7090616903,0,5,0,1,5,5,175,5
7090617001,3,2,0,1,0,5,0,0
7090617002,0,5,0,1,5,5,0,0
7090617003,1,5,0,1,6,6,0,0
7090617301,0,5,0,1,5,5,0,0
7090617302,1,4,0,1,4,5,10,1
7090617303,0,6,0,1,6,6,0,0
7090617304,0,6,0,1,4,6,0,0
7090617401,1,11,0,1,6,12,0,0
7090617402,0,5,0,1,2,5,75,5
7090617403,2,5,0,1,3,7,0,0
7090617404,0,5,0,1,4,5,0,0
7090617406,1,4,0,1,0,5,0,0
7090617501,0,5,0,1,5,5,0,0
7090617502,0,8,0,1,8,8,207,7
7090617503,0,5,0,1,2,5,15,5
7090617601,3,3,0,1,6,6,108,6
7090617701,0,6,0,1,6,6,0,0
7090617703,4,6,0,1,6,10,0,0
7090617704,0,5,0,1,5,5,0,0
7090617705,0,6,0,1,0,6,60,5
7090617706,0,5,0,1,4,5,0,0
7090617707,1,8,0,1,2,9,0,0
7090617708,1,4,0,1,5,5,0,0
7090617711,1,6,0,1,5,7,0,0
7090617712,0,11,0,1,11,11,0,0
7090617713,0,7,0,1,0,7,0,0
7090617714,0,5,0,1,5,5,0,0
7090617716,1,6,0,0,7,7,70,7
7090617717,1,9,0,1,7,10,0,0
7090617718,2,4,0,1,6,6,0,0
7090617719,0,21,0,1,10,21,0,0
7090617720,0,5,0,1,5,5,0,0
7090617801,0,5,0,1,5,5,0,0
7090617802,0,5,0,1,4,5,80,5
7090617803,1,4,0,1,5,5,0,0
7090617804,2,4,0,1,6,6,0,0
7090617805,1,4,0,1,0,5,0,0
7090617806,3,2,0,1,0,5,0,0
7090617901,0,5,0,1,5,5,0,0
7090618101,1,4,0,1,4,5,120,5
7090618102,1,4,0,1,5,5,0,0
7090618103,0,5,0,1,5,5,0,0
7090618104,0,5,0,1,4,5,0,0
7090618301,1,4,0,1,4,5,0,0
7090618302,1,4,0,1,5,5,0,0
7090618501,3,2,0,1,1,5,0,0
7090618502,0,5,0,1,4,5,0,0
7090618601,0,5,0,0,0,5,0,0
7090618603,1,4,0,1,4,5,0,0
7090618604,3,2,0,1,2,5,0,0
7090618605,0,5,0,1,0,5,0,0
7090618606,0,5,0,1,4,5,0,0
7090618607,0,5,0,1,0,5,0,0
7090618701,0,4,0,0,4,4,43,4
7090618702,0,6,0,1,6,6,0,0
7090618703,0,14,0,1,5,14,0,0
7090618704,0,5,0,1,1,5,0,0
7090618705,1,10,0,1,1,11,0,0
7090618802,2,5,0,1,3,7,0,0
7090618803,0,5,0,1,5,5,0,0
7090618804,1,6,0,1,7,7,0,0
7090618805,1,11,0,1,8,12,0,0
7090618806,1,5,0,1,0,6,90,5
7090618807,1,4,0,1,0,5,0,0
7090618901,0,5,0,1,5,5,0,0
7090618902,1,5,0,1,5,6,0,0
7090618903,1,7,0,1,8,8,0,0
7090619201,0,8,0,0,8,8,0,0
7090619501,0,6,0,1,5,6,0,0
7090619502,0,5,0,1,5,5,0,0
7090619503,0,8,0,1,8,8,112,8
7090619602,0,5,0,1,5,5,0,0
7090619603,0,5,0,1,5,5,0,0
7090619604,1,8,0,1,6,9,0,0
7090619605,0,5,0,1,5,5,0,0
7090619606,0,5,0,1,5,5,0,0
7090619607,0,3,0,0,3,3,0,0
7090619608,0,10,0,0,10,10,0,0
7090619701,0,7,0,1,1,7,0,0
7090619702,0,5,0,1,5,5,0,0
7090619803,0,5,0,1,5,5,0,0
7090619804,3,6,0,1,6,9,0,0
7090619805,0,6,0,1,6,6,0,0
7090619807,1,4,0,1,1,5,0,0
7090619901,3,9,0,1,5,12,0,0
7090620001,0,9,0,1,7,9,0,0
7090620101,3,8,0,1,0,11,0,0
7090620102,3,2,0,1,1,5,0,0
7090620103,2,2,0,0,0,4,0,0
7090620104,0,5,0,1,2,5,0,0
7090620105,1,4,0,1,5,5,0,0
7090620106,1,5,0,1,4,6,0,0
7090620107,1,3,0,0,1,4,0,0
7090620108,5,23,0,0,27,28,1,1
7090620109,3,4,0,1,2,7,0,0
7090620110,0,12,0,1,0,12,0,0
7090620201,10,6,0,1,8,16,0,0
7090620202,0,5,0,1,4,5,0,0
7090620203,0,5,0,1,5,5,0,0
7090620204,2,3,0,1,5,5,0,0
7090620205,3,4,0,1,6,7,0,0
7090620206,0,6,0,1,6,6,0,0
7090620207,1,6,0,1,7,7,0,0
7090620208,0,5,0,1,5,5,54,5
7090620209,2,3,0,1,0,5,0,0
7090620210,1,4,0,1,4,5,0,0
7090620211,0,5,0,1,4,5,0,0
7090620212,0,5,0,1,5,5,0,0
7090620301,0,9,0,1,9,9,0,0
7090620302,1,10,0,0,11,11,0,0
7090620402,0,5,0,1,4,5,0,0
7090620403,5,0,0,1,0,5,0,0
7090620405,0,5,0,1,5,5,0,0
7090620406,2,3,0,1,5,5,0,0
7090620407,1,4,0,1,4,5,0,0
7090620408,0,5,0,1,4,5,0,0
7090620409,2,4,0,1,6,6,0,0
7090620410,1,4,0,1,5,5,0,0
7090620411,2,4,0,1,6,6,0,0
7090620412,1,4,0,1,5,5,0,0
7090620413,5,1,0,1,0,6,0,0
7090620501,3,6,0,1,3,9,0,0
7090620601,3,10,0,1,12,13,0,0
7090620602,0,10,0,1,10,10,0,0
7090620701,2,7,0,1,6,9,0,0
7090620702,1,5,0,1,4,6,0,0
7090620703,2,3,0,1,0,5,0,0
7090620704,3,2,0,1,5,5,0,0
7090620705,0,5,0,1,5,5,0,0
7090620706,5,0,0,1,0,5,0,0
7090620801,0,5,0,1,1,5,0,0
7090620802,0,5,0,1,3,5,150,5
7090620803,3,2,0,1,5,5,0,0
7090915901,45,73,0,2,114,118,40,1
7090915902,25,36,0,1,55,61,24,2
7090916901,47,79,0,2,123,126,0,0
7090917001,13,17,0,0,30,30,0,0
7090918402,48,75,0,2,121,123,33,2
7090918501,45,75,0,2,118,120,0,0
7090920301,18,29,0,1,44,47,0,0
